Item_identifier,item_weight,Item_fat_content,Item_visibility,Item_type,Item_mpr,Outlet_identifier,Outlet_establishment_year,Outlet_size,Outlet_location_type,Outlet_type,item_outlet_sales
DRF03,19.10000,"Low Fat",0.075836522000,Dairy,40.213800000000,OUT010,1998,High,"Tier 3","Grocery Store",81.2276000
DRF13,12.10000,"Low Fat",0.000000000000,"Soft Drinks",145.144400000000,OUT013,1987,High,"Tier 3","Supermarket Type1",3338.3212000
DRF13,12.10000,"Low Fat",0.029781363000,"Soft Drinks",146.944400000000,OUT046,1997,Small,"Tier 1","Supermarket Type1",1596.5884000
DRF13,12.10000,"Low Fat",0.029827665000,"Soft Drinks",144.344400000000,OUT049,1999,Medium,"Tier 1","Supermarket Type1",2612.5992000
DRF13,12.10000,"Low Fat",0.029841760000,"Soft Drinks",144.444400000000,OUT045,2002,High,"Tier 2","Supermarket Type1",3628.6100000
DRF13,12.10000,"Low Fat",0.029902679000,"Soft Drinks",144.344400000000,OUT018,2009,Medium,"Tier 3","Supermarket Type2",1161.1552000
DRF13,12.10000,"Low Fat",0.029949818000,"Soft Drinks",146.344400000000,OUT017,2007,High,"Tier 2","Supermarket Type1",3773.7544000
DRF15,18.35000,LF,0.000000000000,Dairy,151.934000000000,OUT013,1987,High,"Tier 3","Supermarket Type1",306.2680000
DRF15,18.35000,"Low Fat",0.033213990000,Dairy,154.934000000000,OUT046,1997,Small,"Tier 1","Supermarket Type1",1225.0720000
DRF15,18.35000,"Low Fat",0.033349290000,Dairy,155.034000000000,OUT018,2009,Medium,"Tier 3","Supermarket Type2",1990.7420000
DRF23,4.61000,"Low Fat",0.000000000000,"Hard Drinks",173.839600000000,OUT046,1997,Small,"Tier 1","Supermarket Type1",1221.0772000
DRF23,4.61000,"Low Fat",0.122629121000,"Hard Drinks",175.439600000000,OUT035,2004,Small,"Tier 2","Supermarket Type1",2616.5940000
DRF23,4.61000,"Low Fat",0.122843005000,"Hard Drinks",172.439600000000,OUT049,1999,Medium,"Tier 1","Supermarket Type1",1569.9564000
DRF23,4.61000,"Low Fat",0.122901056000,"Hard Drinks",174.439600000000,OUT045,2002,Small,"Tier 2","Supermarket Type1",2616.5940000
DRF23,4.61000,"Low Fat",0.123151947000,"Hard Drinks",175.239600000000,OUT018,2009,Medium,"Tier 3","Supermarket Type2",2093.2752000
DRF23,4.61000,"Low Fat",0.123346085000,"Hard Drinks",172.539600000000,OUT017,2007,Small,"Tier 2","Supermarket Type1",3663.2316000
DRF23,4.61000,"Low Fat",0.205294827000,"Hard Drinks",172.839600000000,OUT010,1998,Small,"Tier 3","Grocery Store",174.4396000
DRF25,9.00000,"Low Fat",0.038892859000,"Soft Drinks",36.119000000000,OUT013,1987,High,"Tier 3","Supermarket Type1",1098.5700000
DRF25,9.00000,"Low Fat",0.038917891000,"Soft Drinks",35.919000000000,OUT035,2004,Small,"Tier 2","Supermarket Type1",1171.8080000
DRF25,9.00000,"Low Fat",0.038925251000,"Soft Drinks",34.919000000000,OUT046,1997,Small,"Tier 1","Supermarket Type1",476.0470000
DRF25,9.00000,"Low Fat",0.038985770000,"Soft Drinks",34.619000000000,OUT049,1999,Medium,"Tier 1","Supermarket Type1",732.3800000
DRF25,9.00000,"Low Fat",0.039004193000,"Soft Drinks",37.019000000000,OUT045,2002,High,"Tier 2","Supermarket Type1",659.1420000
DRF27,8.93000,"Low Fat",0.028393624000,Dairy,153.434000000000,OUT013,1987,High,"Tier 3","Supermarket Type1",1378.2060000
DRF27,8.93000,"Low Fat",0.028411899000,Dairy,152.334000000000,OUT035,2004,Small,"Tier 2","Supermarket Type1",2143.8760000
DRF27,8.93000,"Low Fat",0.028417272000,Dairy,154.534000000000,OUT046,1997,Small,"Tier 1","Supermarket Type1",2603.2780000
DRF27,8.93000,"Low Fat",0.028461453000,Dairy,152.234000000000,OUT049,1999,Medium,"Tier 1","Supermarket Type1",5053.4220000
DRF27,8.93000,"Low Fat",0.028533032000,Dairy,151.434000000000,OUT018,2009,Medium,"Tier 3","Supermarket Type2",1225.0720000
DRF27,8.93000,"low fat",0.028578012000,Dairy,152.234000000000,OUT017,2007,High,"Tier 2","Supermarket Type1",3828.3500000
DRF36,16.10000,LF,0.023625114000,"Soft Drinks",189.384600000000,OUT045,2002,Small,"Tier 2","Supermarket Type1",3630.6074000
DRF36,16.10000,"Low Fat",0.023577298000,"Soft Drinks",192.684600000000,OUT046,1997,Small,"Tier 1","Supermarket Type1",2866.2690000
DRF36,16.10000,"Low Fat",0.023613955000,"Soft Drinks",192.884600000000,OUT049,1999,Medium,"Tier 1","Supermarket Type1",5350.3688000
DRF36,16.10000,"Low Fat",0.023673342000,"Soft Drinks",189.084600000000,OUT018,2009,Medium,"Tier 3","Supermarket Type2",5350.3688000
DRF36,16.10000,"Low Fat",0.039463564000,"Soft Drinks",189.984600000000,OUT010,1998,Small,"Tier 3","Grocery Store",191.0846000
DRF37,17.25000,"Low Fat",0.000000000000,"Soft Drinks",263.591000000000,OUT045,2002,High,"Tier 2","Supermarket Type1",788.9730000
DRF37,17.25000,"Low Fat",0.084262458000,"Soft Drinks",261.591000000000,OUT013,1987,High,"Tier 3","Supermarket Type1",3418.8830000
DRF37,17.25000,"low fat",0.084316691000,"Soft Drinks",263.391000000000,OUT035,2004,Small,"Tier 2","Supermarket Type1",6311.7840000
DRF37,17.25000,"Low Fat",0.084676173000,"Soft Drinks",263.191000000000,OUT018,2009,Medium,"Tier 3","Supermarket Type2",3944.8650000
DRF37,17.25000,"Low Fat",0.084809658000,"Soft Drinks",261.191000000000,OUT017,2007,High,"Tier 2","Supermarket Type1",3155.8920000
DRF49,7.27000,LF,0.071064499000,"Soft Drinks",114.451800000000,OUT035,2004,Small,"Tier 2","Supermarket Type1",1366.2216000
DRF49,7.27000,"Low Fat",0.071077939000,"Soft Drinks",114.251800000000,OUT046,1997,Small,"Tier 1","Supermarket Type1",2618.5914000
DRF49,7.27000,"Low Fat",0.071188446000,"Soft Drinks",111.951800000000,OUT049,1999,Medium,"Tier 1","Supermarket Type1",1138.5180000
DRF49,7.27000,"Low Fat",0.071222087000,"Soft Drinks",113.551800000000,OUT045,2002,Small,"Tier 2","Supermarket Type1",569.2590000
DRF49,7.27000,"Low Fat",0.071367480000,"Soft Drinks",111.851800000000,OUT018,2009,Medium,"Tier 3","Supermarket Type2",2277.0360000
DRF51,15.75000,"Low Fat",0.165838224000,Dairy,36.650600000000,OUT046,1997,Small,"Tier 1","Supermarket Type1",607.2096000
DRF51,15.75000,"Low Fat",0.166174549000,Dairy,37.450600000000,OUT045,2002,Small,"Tier 2","Supermarket Type1",1062.6168000
DRF51,15.75000,"Low Fat",0.166513779000,Dairy,38.050600000000,OUT018,2009,Medium,"Tier 3","Supermarket Type2",265.6542000
DRF60,10.80000,"Low Fat",0.000000000000,"Soft Drinks",238.156400000000,OUT018,2009,Medium,"Tier 3","Supermarket Type2",5243.8408000
DRF60,10.80000,"Low Fat",0.052149675000,"Soft Drinks",239.956400000000,OUT049,1999,Medium,"Tier 1","Supermarket Type1",3813.7024000
DRF60,10.80000,"low fat",0.052174319000,"Soft Drinks",240.356400000000,OUT045,2002,Medium,"Tier 2","Supermarket Type1",4290.4152000
DRF60,10.80000,"Low Fat",0.052363244000,"Soft Drinks",236.556400000000,OUT017,2007,Medium,"Tier 2","Supermarket Type1",5243.8408000
DRG01,14.80000,"Low Fat",0.044840933000,"Soft Drinks",78.367000000000,OUT013,1987,High,"Tier 3","Supermarket Type1",918.8040000
DRG01,14.80000,"Low Fat",0.044869794000,"Soft Drinks",76.467000000000,OUT035,2004,Small,"Tier 2","Supermarket Type1",1531.3400000
DRG01,14.80000,"Low Fat",0.044878280000,"Soft Drinks",75.467000000000,OUT046,1997,Small,"Tier 1","Supermarket Type1",765.6700000
DRG03,14.50000,"Low Fat",0.061934991000,Dairy,154.499800000000,OUT013,1987,High,"Tier 3","Supermarket Type1",1691.7978000
DRG03,14.50000,"Low Fat",0.061986574000,Dairy,153.099800000000,OUT046,1997,Small,"Tier 1","Supermarket Type1",4921.5936000
DRG03,14.50000,"Low Fat",0.062239081000,Dairy,154.299800000000,OUT018,2009,Medium,"Tier 3","Supermarket Type2",1691.7978000
DRG03,14.50000,"Low Fat",0.103752817000,Dairy,155.199800000000,OUT010,1998,High,"Tier 3","Grocery Store",307.5996000
DRG11,6.38500,"Low Fat",0.000000000000,"Hard Drinks",108.959600000000,OUT046,1997,Small,"Tier 1","Supermarket Type1",1186.4556000
DRG11,6.38500,"Low Fat",0.083768522000,"Hard Drinks",109.859600000000,OUT013,1987,High,"Tier 3","Supermarket Type1",3235.7880000
DRG11,6.38500,"Low Fat",0.084008316000,"Hard Drinks",108.259600000000,OUT045,2002,Small,"Tier 2","Supermarket Type1",1186.4556000
DRG11,6.38500,"Low Fat",0.084179812000,"Hard Drinks",109.059600000000,OUT018,2009,Medium,"Tier 3","Supermarket Type2",1941.4728000
DRG11,6.38500,"Low Fat",0.140328110000,"Hard Drinks",109.159600000000,OUT010,1998,Small,"Tier 3","Grocery Store",107.8596000
DRG13,17.25000,"Low Fat",0.037155206000,"Soft Drinks",166.452600000000,OUT013,1987,High,"Tier 3","Supermarket Type1",3782.4098000
DRG13,17.25000,"Low Fat",0.037179120000,"Soft Drinks",162.552600000000,OUT035,2004,Small,"Tier 2","Supermarket Type1",5920.2936000
DRG13,17.25000,"Low Fat",0.037337632000,"Soft Drinks",163.752600000000,OUT018,2009,Medium,"Tier 3","Supermarket Type2",3289.0520000
DRG13,17.25000,"Low Fat",0.037396492000,"Soft Drinks",165.652600000000,OUT017,2007,High,"Tier 2","Supermarket Type1",1808.9786000
DRG15,6.13000,"Low Fat",0.000000000000,Dairy,60.153600000000,OUT013,1987,High,"Tier 3","Supermarket Type1",1102.5648000
DRG15,6.13000,"Low Fat",0.076721393000,Dairy,59.453600000000,OUT035,2004,Small,"Tier 2","Supermarket Type1",2021.3688000
DRG15,6.13000,"Low Fat",0.076735903000,Dairy,62.453600000000,OUT046,1997,Small,"Tier 1","Supermarket Type1",1225.0720000
DRG15,6.13000,"Low Fat",0.076855207000,Dairy,59.353600000000,OUT049,1999,Medium,"Tier 1","Supermarket Type1",1470.0864000
DRG15,6.13000,"Low Fat",0.076891526000,Dairy,61.553600000000,OUT045,2002,High,"Tier 2","Supermarket Type1",796.2968000
DRG15,6.13000,"Low Fat",0.077169953000,Dairy,63.053600000000,OUT017,2007,High,"Tier 2","Supermarket Type1",1225.0720000
DRG23,8.88000,"Low Fat",0.000000000000,"Hard Drinks",154.068200000000,OUT018,2009,Medium,"Tier 3","Supermarket Type2",2896.8958000
DRG23,8.88000,"Low Fat",0.086708987000,"Hard Drinks",151.768200000000,OUT013,1987,High,"Tier 3","Supermarket Type1",762.3410000
DRG23,8.88000,"Low Fat",0.086764795000,"Hard Drinks",153.868200000000,OUT035,2004,Small,"Tier 2","Supermarket Type1",1829.6184000
DRG23,8.88000,"Low Fat",0.086781204000,"Hard Drinks",152.268200000000,OUT046,1997,Small,"Tier 1","Supermarket Type1",1829.6184000
DRG23,8.88000,"Low Fat",0.086916126000,"Hard Drinks",153.368200000000,OUT049,1999,Medium,"Tier 1","Supermarket Type1",1219.7456000
DRG23,8.88000,"Low Fat",0.086957199000,"Hard Drinks",152.568200000000,OUT045,2002,Medium,"Tier 2","Supermarket Type1",1372.2138000
DRG25,10.50000,"Low Fat",0.019033838000,"Soft Drinks",185.624000000000,OUT013,1987,High,"Tier 3","Supermarket Type1",6897.6880000
DRG25,10.50000,"Low Fat",0.019046089000,"Soft Drinks",188.424000000000,OUT035,2004,Small,"Tier 2","Supermarket Type1",2237.0880000
DRG27,8.89500,"Low Fat",0.000000000000,Dairy,42.013800000000,OUT018,2009,Medium,"Tier 3","Supermarket Type2",568.5932000
DRG27,8.89500,"Low Fat",0.105110692000,Dairy,41.113800000000,OUT046,1997,Small,"Tier 1","Supermarket Type1",690.4346000
DRG27,8.89500,"Low Fat",0.105274111000,Dairy,39.913800000000,OUT049,1999,Medium,"Tier 1","Supermarket Type1",690.4346000
DRG27,8.89500,"Low Fat",0.105323859000,Dairy,39.113800000000,OUT045,2002,Medium,"Tier 2","Supermarket Type1",609.2070000
DRG36,14.15000,LF,0.095360186000,"Soft Drinks",172.310600000000,OUT035,2004,Small,"Tier 2","Supermarket Type1",3251.1014000
DRG36,14.15000,"Low Fat",0.095298849000,"Soft Drinks",171.810600000000,OUT013,1987,High,"Tier 3","Supermarket Type1",3935.5438000
DRG36,14.15000,"Low Fat",0.095378221000,"Soft Drinks",170.510600000000,OUT046,1997,Small,"Tier 1","Supermarket Type1",2395.5484000
DRG36,14.15000,"low fat",0.095571650000,"Soft Drinks",171.010600000000,OUT045,2002,Small,"Tier 2","Supermarket Type1",4106.6544000
DRG37,16.20000,"Low Fat",0.019362306000,"Soft Drinks",154.697200000000,OUT013,1987,High,"Tier 3","Supermarket Type1",1713.7692000
DRG37,16.20000,"Low Fat",0.019374768000,"Soft Drinks",155.897200000000,OUT035,2004,Small,"Tier 2","Supermarket Type1",2025.3636000
DRG37,16.20000,"Low Fat",0.019378432000,"Soft Drinks",156.497200000000,OUT046,1997,Small,"Tier 1","Supermarket Type1",1090.5804000
DRG37,16.20000,"Low Fat",0.019408560000,"Soft Drinks",156.797200000000,OUT049,1999,Medium,"Tier 1","Supermarket Type1",3739.1328000
DRG37,16.20000,"Low Fat",0.019417732000,"Soft Drinks",153.797200000000,OUT045,2002,High,"Tier 2","Supermarket Type1",1402.1748000
DRG37,16.20000,"Low Fat",0.019457372000,"Soft Drinks",153.997200000000,OUT018,2009,Medium,"Tier 3","Supermarket Type2",1246.3776000
DRG39,14.15000,"Low Fat",0.042180995000,Dairy,52.098200000000,OUT046,1997,Small,"Tier 1","Supermarket Type1",578.5802000
DRG39,14.15000,"Low Fat",0.042246575000,Dairy,54.298200000000,OUT049,1999,Medium,"Tier 1","Supermarket Type1",1104.5622000
DRG39,14.15000,"Low Fat",0.042352822000,Dairy,51.698200000000,OUT018,2009,Medium,"Tier 3","Supermarket Type2",1262.3568000
DRG48,5.78000,"Low Fat",0.014555066000,"Soft Drinks",145.210200000000,OUT046,1997,Small,"Tier 1","Supermarket Type1",3062.0142000
DRG48,5.78000,"Low Fat",0.014577695000,"Soft Drinks",147.210200000000,OUT049,1999,Medium,"Tier 1","Supermarket Type1",1895.5326000
DRG48,5.78000,"Low Fat",0.014584584000,"Soft Drinks",146.310200000000,OUT045,2002,Small,"Tier 2","Supermarket Type1",2187.1530000
DRG48,5.78000,"Low Fat",0.014614357000,"Soft Drinks",147.310200000000,OUT018,2009,Medium,"Tier 3","Supermarket Type2",2332.9632000
DRG49,7.81000,"Low Fat",0.067592098000,"Soft Drinks",246.048600000000,OUT045,2002,Medium,"Tier 2","Supermarket Type1",7086.1094000
DRG49,7.81000,"Low Fat",0.067730081000,"Soft Drinks",242.648600000000,OUT018,2009,Medium,"Tier 3","Supermarket Type2",2199.1374000
DRG49,7.81000,"Low Fat",0.067836851000,"Soft Drinks",246.148600000000,OUT017,2007,Medium,"Tier 2","Supermarket Type1",5375.6692000
DRG49,7.81000,"Low Fat",0.112906337000,"Soft Drinks",243.548600000000,OUT010,1998,Medium,"Tier 3","Grocery Store",488.6972000
DRG51,12.10000,"Low Fat",0.011539622000,Dairy,163.552600000000,OUT046,1997,Small,"Tier 1","Supermarket Type1",2302.3364000
DRG51,12.10000,"Low Fat",0.011557563000,Dairy,165.352600000000,OUT049,1999,Medium,"Tier 1","Supermarket Type1",3453.5046000
DRG51,12.10000,"Low Fat",0.011563024000,Dairy,164.952600000000,OUT045,2002,Small,"Tier 2","Supermarket Type1",2302.3364000
DRG51,12.10000,"Low Fat",0.011604894000,Dairy,166.052600000000,OUT017,2007,Small,"Tier 2","Supermarket Type1",1480.0734000
DRG51,12.10000,"Low Fat",0.019314961000,Dairy,164.652600000000,OUT010,1998,Small,"Tier 3","Grocery Store",657.8104000
DRH01,17.50000,"Low Fat",0.097904029000,"Soft Drinks",174.873800000000,OUT046,1997,Small,"Tier 1","Supermarket Type1",2085.2856000
DRH01,17.50000,"Low Fat",0.098102581000,"Soft Drinks",172.973800000000,OUT045,2002,Small,"Tier 2","Supermarket Type1",4344.3450000
DRH01,17.50000,"Low Fat",0.098457814000,"Soft Drinks",171.773800000000,OUT017,2007,Small,"Tier 2","Supermarket Type1",2432.8332000
DRH03,17.25000,"Low Fat",0.035057688000,Dairy,91.612000000000,OUT035,2004,Small,"Tier 2","Supermarket Type1",279.6360000
DRH03,17.25000,"Low Fat",0.035064318000,Dairy,92.412000000000,OUT046,1997,Small,"Tier 1","Supermarket Type1",1304.9680000
DRH03,17.25000,"low fat",0.035118834000,Dairy,93.412000000000,OUT049,1999,Medium,"Tier 1","Supermarket Type1",932.1200000
DRH03,17.25000,"low fat",0.035207155000,Dairy,93.512000000000,OUT018,2009,Medium,"Tier 3","Supermarket Type2",1491.3920000
DRH03,17.25000,"Low Fat",0.058690480000,Dairy,91.612000000000,OUT010,1998,Small,"Tier 3","Grocery Store",93.2120000
DRH11,5.98000,LF,0.075711199000,"Hard Drinks",55.661400000000,OUT045,2002,High,"Tier 2","Supermarket Type1",331.5684000
DRH11,5.98000,"Low Fat",0.075495088000,"Hard Drinks",55.361400000000,OUT013,1987,High,"Tier 3","Supermarket Type1",497.3526000
DRH11,5.98000,"Low Fat",0.075675438000,"Hard Drinks",53.361400000000,OUT049,1999,Medium,"Tier 1","Supermarket Type1",331.5684000
DRH13,8.57500,"Low Fat",0.023866079000,"Soft Drinks",107.128000000000,OUT013,1987,High,"Tier 3","Supermarket Type1",958.7520000
DRH13,8.57500,"Low Fat",0.023885957000,"Soft Drinks",106.628000000000,OUT046,1997,Small,"Tier 1","Supermarket Type1",958.7520000
DRH13,8.57500,"Low Fat",0.023934398000,"Soft Drinks",105.828000000000,OUT045,2002,High,"Tier 2","Supermarket Type1",958.7520000
DRH13,8.57500,"Low Fat",0.023983258000,"Soft Drinks",106.328000000000,OUT018,2009,Medium,"Tier 3","Supermarket Type2",958.7520000
DRH15,8.77500,"Low Fat",0.000000000000,Dairy,45.942800000000,OUT013,1987,High,"Tier 3","Supermarket Type1",790.9704000
DRH15,8.77500,"Low Fat",0.109911272000,Dairy,41.942800000000,OUT046,1997,Small,"Tier 1","Supermarket Type1",1537.9980000
DRH15,8.77500,"Low Fat",0.110359004000,Dairy,42.742800000000,OUT018,2009,Medium,"Tier 3","Supermarket Type2",790.9704000
DRH23,14.65000,"Low Fat",0.000000000000,"Hard Drinks",54.961400000000,OUT049,1999,Medium,"Tier 1","Supermarket Type1",552.6140000
DRH23,14.65000,"Low Fat",0.170176516000,"Hard Drinks",55.261400000000,OUT013,1987,High,"Tier 3","Supermarket Type1",718.3982000
DRH23,14.65000,"Low Fat",0.170663661000,"Hard Drinks",56.461400000000,OUT045,2002,Medium,"Tier 2","Supermarket Type1",1436.7964000
DRH23,14.65000,"Low Fat",0.171281641000,"Hard Drinks",54.061400000000,OUT017,2007,Medium,"Tier 2","Supermarket Type1",1160.4894000
DRH25,18.70000,"Low Fat",0.000000000000,"Soft Drinks",52.232400000000,OUT035,2004,Small,"Tier 2","Supermarket Type1",467.3916000
DRH25,18.70000,"Low Fat",0.014580886000,"Soft Drinks",50.232400000000,OUT013,1987,High,"Tier 3","Supermarket Type1",623.1888000
DRH25,18.70000,"Low Fat",0.014622625000,"Soft Drinks",52.032400000000,OUT045,2002,Small,"Tier 2","Supermarket Type1",1090.5804000
DRH25,18.70000,"Low Fat",0.014675574000,"Soft Drinks",50.832400000000,OUT017,2007,Small,"Tier 2","Supermarket Type1",934.7832000
DRH25,18.70000,"Low Fat",0.024425740000,"Soft Drinks",52.932400000000,OUT010,1998,Small,"Tier 3","Grocery Store",51.9324000
DRH36,16.20000,"Low Fat",0.000000000000,"Soft Drinks",73.469600000000,OUT013,1987,High,"Tier 3","Supermarket Type1",2087.9488000
DRH36,16.20000,"Low Fat",0.033373748000,"Soft Drinks",74.069600000000,OUT035,2004,Small,"Tier 2","Supermarket Type1",894.8352000
DRH36,16.20000,"Low Fat",0.033380060000,"Soft Drinks",74.069600000000,OUT046,1997,Small,"Tier 1","Supermarket Type1",1416.8224000
DRH36,16.20000,"Low Fat",0.033447756000,"Soft Drinks",73.969600000000,OUT045,2002,High,"Tier 2","Supermarket Type1",894.8352000
DRH36,16.20000,"Low Fat",0.033568871000,"Soft Drinks",74.969600000000,OUT017,2007,High,"Tier 2","Supermarket Type1",2162.5184000
DRH37,17.60000,"Low Fat",0.041581725000,"Soft Drinks",163.352600000000,OUT013,1987,High,"Tier 3","Supermarket Type1",3453.5046000
DRH37,17.60000,"Low Fat",0.041608488000,"Soft Drinks",165.452600000000,OUT035,2004,Small,"Tier 2","Supermarket Type1",1644.5260000
DRH37,17.60000,"Low Fat",0.041681059000,"Soft Drinks",164.252600000000,OUT049,1999,Medium,"Tier 1","Supermarket Type1",1315.6208000
DRH37,17.60000,"Low Fat",0.041700756000,"Soft Drinks",164.852600000000,OUT045,2002,High,"Tier 2","Supermarket Type1",2302.3364000
DRH37,17.60000,"Low Fat",0.041851756000,"Soft Drinks",162.752600000000,OUT017,2007,High,"Tier 2","Supermarket Type1",3124.5994000
DRH39,20.70000,"Low Fat",0.000000000000,Dairy,78.467000000000,OUT046,1997,Small,"Tier 1","Supermarket Type1",1607.9070000
DRH39,20.70000,"Low Fat",0.092613070000,Dairy,76.367000000000,OUT013,1987,High,"Tier 3","Supermarket Type1",306.2680000
DRH39,20.70000,"Low Fat",0.092834313000,Dairy,77.667000000000,OUT049,1999,Medium,"Tier 1","Supermarket Type1",2220.4430000
DRH39,20.70000,"Low Fat",0.093214498000,Dairy,74.667000000000,OUT017,2007,Small,"Tier 2","Supermarket Type1",2143.8760000
DRH49,19.70000,"Low Fat",0.024635077000,"Soft Drinks",84.159200000000,OUT013,1987,High,"Tier 3","Supermarket Type1",1073.2696000
DRH49,19.70000,"Low Fat",0.024655594000,"Soft Drinks",84.359200000000,OUT046,1997,Small,"Tier 1","Supermarket Type1",743.0328000
DRH49,19.70000,"Low Fat",0.024756031000,"Soft Drinks",83.859200000000,OUT018,2009,Medium,"Tier 3","Supermarket Type2",247.6776000
DRH51,17.60000,"Low Fat",0.097135675000,Dairy,89.385600000000,OUT013,1987,High,"Tier 3","Supermarket Type1",1318.2840000
DRH51,17.60000,"Low Fat",0.097198194000,Dairy,89.885600000000,OUT035,2004,Small,"Tier 2","Supermarket Type1",351.5424000
DRH51,17.60000,"Low Fat",0.097367722000,Dairy,89.385600000000,OUT049,1999,Medium,"Tier 1","Supermarket Type1",878.8560000
DRH59,10.80000,LF,0.097805615000,"Hard Drinks",73.938000000000,OUT010,1998,Medium,"Tier 3","Grocery Store",73.2380000
DRH59,10.80000,"low fat",0.000000000000,"Hard Drinks",72.338000000000,OUT049,1999,Medium,"Tier 1","Supermarket Type1",805.6180000
DRH59,10.80000,"Low Fat",0.058433450000,"Hard Drinks",74.738000000000,OUT046,1997,Small,"Tier 1","Supermarket Type1",1025.3320000
DRI01,7.97000,"Low Fat",0.000000000000,"Soft Drinks",173.742200000000,OUT045,2002,High,"Tier 2","Supermarket Type1",2759.0752000
